,UF,acesso_a_Internet,Renda_per_capita
100365,SP,sim,7000.0
100366,SP,sim,4000.0
100367,SP,sim,2333.0
100368,SP,não,2000.0
100369,SP,sim,525.0
100370,SP,não,437.0
100371,SP,sim,482.0
100372,SP,sim,246.0
100373,SP,não,550.0
100374,SP,não,530.0
100375,SP,não,400.0
100376,SP,não,603.0
100377,SP,sim,662.0
100378,SP,sim,2724.0
100379,SP,sim,2474.0
100380,SP,não,600.0
100381,SP,não,400.0
100382,SP,não,257.0
100383,SP,sim,320.0
100384,SP,sim,2233.0
100387,SP,sim,2566.0
100389,SP,sim,966.0
100390,SP,sim,1315.0
100391,SP,não,1200.0
100392,SP,não,780.0
100394,SP,não,526.0
100395,SP,sim,440.0
100396,SP,sim,666.0
100397,SP,não,533.0
100398,SP,sim,1008.0
100399,SP,não,595.0
100400,SP,sim,2230.0
100401,SP,sim,544.0
100402,SP,não,724.0
100403,SP,sim,1250.0
100404,SP,sim,900.0
100405,SP,sim,1500.0
100406,SP,sim,454.0
100407,SP,sim,1325.0
100408,SP,sim,386.0
100409,SP,não,236.0
100410,SP,não,200.0
100411,SP,não,1000.0
100412,SP,sim,400.0
100413,SP,sim,728.0
100414,SP,sim,280.0
100415,SP,sim,482.0
100416,SP,sim,1121.0
100417,SP,não,762.0
100418,SP,sim,300.0
100419,SP,não,5000.0
100420,SP,sim,274.0
100421,SP,não,900.0
100424,SP,sim,833.0
100425,SP,sim,1062.0
100427,SP,sim,2800.0
100428,SP,sim,933.0
100429,SP,sim,1000.0
100430,SP,sim,1506.0
100433,SP,sim,799.0
100434,SP,não,212.0
100436,SP,sim,1700.0
100437,SP,sim,418.0
100438,SP,sim,701.0
100439,SP,não,724.0
100440,SP,não,800.0
100441,SP,sim,675.0
100442,SP,não,346.0
100444,SP,sim,1380.0
100446,SP,não,724.0
100447,SP,sim,1100.0
100449,SP,não,583.0
100450,SP,não,384.0
100451,SP,não,224.0
100452,SP,não,733.0
100453,SP,não,816.0
100454,SP,sim,600.0
100455,SP,não,724.0
100456,SP,não,188.0
100457,SP,não,399.0
100458,SP,sim,1056.0
100459,SP,não,316.0
100460,SP,não,253.0
100461,SP,não,241.0
100462,SP,não,800.0
100463,SP,sim,633.0
100464,SP,sim,533.0
100465,SP,não,100.0
100466,SP,sim,783.0
100467,SP,não,290.0
100468,SP,sim,2050.0
100469,SP,sim,1475.0
100471,SP,sim,583.0
100472,SP,não,400.0
100473,SP,não,724.0
100474,SP,não,724.0
100475,SP,sim,800.0
100476,SP,não,401.0
100477,SP,não,533.0
100478,SP,sim,600.0
100479,SP,não,656.0
100480,SP,sim,177.0
100481,SP,sim,1750.0
100483,SP,sim,1300.0
100484,SP,não,974.0
100485,SP,sim,1800.0
100486,SP,sim,2400.0
100487,SP,sim,1355.0
100488,SP,sim,1150.0
100489,SP,sim,3300.0
100490,SP,sim,1941.0
100491,SP,não,1133.0
100492,SP,não,550.0
100493,SP,sim,1410.0
100494,SP,sim,1266.0
100496,SP,sim,450.0
100497,SP,não,360.0
100498,SP,sim,1750.0
100499,SP,não,1600.0
100500,SP,não,806.0
100501,SP,não,362.0
100502,SP,sim,570.0
100503,SP,sim,2366.0
100505,SP,sim,1750.0
100506,SP,sim,3372.0
100508,SP,não,720.0
100509,SP,sim,2566.0
100510,SP,sim,2225.0
100511,SP,sim,3500.0
100512,SP,não,1150.0
100513,SP,sim,520.0
100514,SP,sim,2250.0
100515,SP,não,1112.0
100516,SP,sim,766.0
100517,SP,não,791.0
100519,SP,sim,1338.0
100520,SP,não,732.0
100521,SP,sim,1084.0
100522,SP,sim,1374.0
100524,SP,sim,1500.0
100525,SP,não,1016.0
100526,SP,não,724.0
100527,SP,não,910.0
100528,SP,sim,866.0
100529,SP,não,300.0
100530,SP,não,0.0
100531,SP,não,833.0
100532,SP,não,400.0
100533,SP,sim,670.0
100534,SP,sim,1006.0
100535,SP,sim,1156.0
100537,SP,não,650.0
100538,SP,não,220.0
100539,SP,não,381.0
100540,SP,não,862.0
100541,SP,não,189.0
100542,SP,não,710.0
100543,SP,não,233.0
100544,SP,não,2282.0
100545,SP,sim,1047.0
100547,SP,não,900.0
100548,SP,não,696.0
100550,SP,sim,736.0
100551,SP,não,1066.0
100552,SP,sim,700.0
100553,SP,não,1500.0
100554,SP,sim,827.0
100555,SP,não,762.0
100556,SP,não,544.0
100557,SP,não,650.0
100558,SP,não,443.0
100559,SP,sim,866.0
100560,SP,não,693.0
100561,SP,sim,466.0
100562,SP,não,724.0
100563,SP,sim,2499.0
100564,SP,não,1190.0
100565,SP,não,1350.0
100566,SP,não,362.0
100567,SP,não,200.0
100568,SP,não,938.0
100569,SP,sim,175.0
100570,SP,sim,854.0
100571,SP,não,482.0
100573,SP,não,1974.0
100574,SP,não,1448.0
100575,SP,não,483.0
100576,SP,sim,1850.0
100577,SP,não,1448.0
100578,SP,sim,1300.0
100579,SP,sim,533.0
100580,SP,sim,827.0
100581,SP,sim,518.0
100582,SP,sim,533.0
100583,SP,não,762.0
100584,SP,sim,482.0
100585,SP,não,3300.0
100586,SP,não,362.0
100587,SP,não,0.0
100588,SP,não,810.0
100589,SP,não,455.0
100591,SP,não,400.0
100593,SP,sim,364.0
100594,SP,não,1100.0
100595,SP,não,724.0
100596,SP,não,482.0
100598,SP,não,724.0
100599,SP,não,1448.0
100600,SP,não,450.0
100601,SP,não,900.0
100602,SP,não,446.0
100603,SP,sim,629.0
100604,SP,não,754.0
100607,SP,sim,181.0
100610,SP,não,362.0
100613,SP,não,724.0
100615,SP,não,800.0
100616,SP,não,0.0
100618,SP,sim,330.0
100620,SP,não,362.0
100621,SP,sim,1000.0
100623,SP,não,1600.0
100625,SP,não,482.0
100628,SP,não,500.0
100631,SP,sim,900.0
100635,SP,sim,724.0
100636,SP,sim,666.0
100638,SP,sim,990.0
100640,SP,sim,750.0
100641,SP,sim,833.0
100642,SP,não,2900.0
100643,SP,não,962.0
100645,SP,sim,620.0
100646,SP,não,724.0
100647,SP,não,724.0
100648,SP,não,724.0
100650,SP,sim,816.0
100651,SP,não,1055.0
100652,SP,não,750.0
100653,SP,sim,1625.0
100654,SP,sim,3833.0
100655,SP,sim,960.0
100658,SP,sim,1250.0
100659,SP,sim,1900.0
100660,SP,sim,575.0
100661,SP,sim,143.0
100662,SP,não,0.0
100663,SP,sim,200.0
100664,SP,sim,3366.0
100665,SP,sim,4250.0
100666,SP,sim,600.0
100667,SP,sim,640.0
100668,SP,não,550.0
100669,SP,sim,2632.0
100670,SP,sim,2600.0
100671,SP,sim,1250.0
100673,SP,não,1200.0
100675,SP,sim,678.0
100677,SP,não,1180.0
100678,SP,sim,1866.0
100679,SP,sim,2250.0
100681,SP,não,847.0
100682,SP,não,1800.0
100683,SP,não,2000.0
100684,SP,sim,3700.0
100685,SP,sim,500.0
100686,SP,sim,2893.0
100687,SP,não,1216.0
100688,SP,não,1600.0
100690,SP,sim,1233.0
100691,SP,sim,1000.0
100692,SP,sim,1575.0
100694,SP,não,1802.0
100695,SP,não,724.0
100696,SP,sim,1000.0
100697,SP,não,250.0
100698,SP,não,450.0
100699,SP,sim,1250.0
100700,SP,sim,1925.0
100702,SP,não,916.0
100716,SP,sim,1050.0
100717,SP,sim,1399.0
100718,SP,não,900.0
100720,SP,sim,1150.0
100721,SP,não,950.0
100722,SP,sim,962.0
100723,SP,não,1900.0
100724,SP,sim,1325.0
100725,SP,sim,500.0
100726,SP,sim,1071.0
100727,SP,sim,5800.0
100728,SP,sim,2066.0
100729,SP,sim,1930.0
100731,SP,sim,2600.0
100732,SP,sim,7000.0
100733,SP,sim,3000.0
100734,SP,sim,2233.0
100735,SP,sim,783.0
100736,SP,sim,1750.0
100737,SP,sim,2100.0
100738,SP,não,1700.0
100739,SP,sim,1624.0
100740,SP,sim,1129.0
100742,SP,sim,1435.0
100743,SP,sim,2066.0
100744,SP,sim,1125.0
100745,SP,sim,1333.0
100746,SP,não,1165.0
100747,SP,sim,1200.0
100748,SP,sim,400.0
100749,SP,sim,1185.0
100750,SP,sim,846.0
100751,SP,não,802.0
100752,SP,sim,625.0
100753,SP,não,1008.0
100754,SP,sim,900.0
100755,SP,sim,1076.0
100756,SP,sim,600.0
100757,SP,sim,2025.0
100758,SP,sim,1300.0
100759,SP,sim,1108.0
100760,SP,não,724.0
100761,SP,não,254.0
100762,SP,sim,833.0
100763,SP,não,1200.0
100764,SP,sim,1750.0
100765,SP,não,1800.0
100766,SP,sim,1333.0
100767,SP,sim,1833.0
100769,SP,não,736.0
100770,SP,não,1350.0
100771,SP,sim,800.0
100772,SP,sim,366.0
100773,SP,sim,1309.0
100774,SP,não,1650.0
100775,SP,não,1000.0
100776,SP,não,420.0
100779,SP,não,404.0
100780,SP,não,1008.0
100784,SP,não,614.0
100785,SP,não,482.0
100786,SP,não,333.0
100787,SP,não,1448.0
100788,SP,sim,1544.0
100789,SP,sim,837.0
100790,SP,sim,680.0
100792,SP,sim,3833.0
100793,SP,não,1124.0
100794,SP,não,1400.0
100795,SP,sim,10362.0
100796,SP,sim,375.0
100797,SP,não,292.0
100798,SP,sim,666.0
100799,SP,sim,2000.0
100801,SP,sim,1241.0
100802,SP,não,1000.0
100803,SP,não,333.0
100805,SP,não,741.0
100806,SP,não,900.0
100807,SP,sim,3650.0
100808,SP,não,1000.0
100809,SP,não,1000.0
100810,SP,não,2800.0
100811,SP,sim,2150.0
100812,SP,sim,2862.0
100813,SP,sim,266.0
100814,SP,não,7000.0
100815,SP,sim,3000.0
100816,SP,sim,1333.0
100817,SP,não,900.0
100818,SP,sim,1750.0
100819,SP,não,1800.0
100820,SP,sim,2706.0
100821,SP,sim,1370.0
100822,SP,não,900.0
100823,SP,não,1600.0
100824,SP,não,724.0
100825,SP,sim,1420.0
100826,SP,sim,3000.0
100827,SP,não,1600.0
100828,SP,sim,1500.0
100829,SP,sim,3825.0
100830,SP,não,900.0
100831,SP,sim,2150.0
100832,SP,sim,2760.0
100833,SP,não,2200.0
100834,SP,sim,1433.0
100835,SP,sim,1408.0
100836,SP,sim,836.0
100837,SP,sim,2000.0
100838,SP,não,1500.0
100839,SP,sim,1066.0
100840,SP,não,1825.0
100841,SP,sim,1100.0
100842,SP,sim,2075.0
100843,SP,sim,2450.0
100844,SP,sim,1500.0
100845,SP,não,2000.0
100846,SP,sim,1600.0
100847,SP,não,850.0
100848,SP,sim,1300.0
100849,SP,sim,2666.0
100850,SP,sim,975.0
100851,SP,sim,1840.0
100852,SP,sim,480.0
100853,SP,sim,500.0
100854,SP,sim,650.0
100855,SP,sim,866.0
100857,SP,não,500.0
100858,SP,sim,524.0
100859,SP,sim,482.0
100860,SP,sim,556.0
100861,SP,sim,1122.0
100862,SP,sim,506.0
100863,SP,sim,500.0
100864,SP,sim,1400.0
100865,SP,não,724.0
100866,SP,sim,907.0
100867,SP,não,2000.0
100868,SP,não,362.0
100869,SP,sim,250.0
100870,SP,sim,2666.0
100871,SP,não,724.0
100872,SP,sim,1674.0
100873,SP,sim,3000.0
100874,SP,sim,1000.0
100875,SP,não,345.0
100876,SP,sim,1000.0
100877,SP,sim,4500.0
100879,SP,não,400.0
100880,SP,não,833.0
100881,SP,sim,1350.0
100882,SP,sim,2456.0
100883,SP,sim,5000.0
100884,SP,não,1108.0
100885,SP,não,724.0
100887,SP,sim,604.0
100888,SP,não,1215.0
100890,SP,sim,1200.0
100891,SP,sim,641.0
100892,SP,sim,750.0
100893,SP,sim,1200.0
100894,SP,sim,2333.0
100895,SP,sim,1350.0
100896,SP,sim,1740.0
100897,SP,não,610.0
100898,SP,não,1000.0
100899,SP,sim,725.0
100900,SP,sim,14900.0
100901,SP,não,724.0
100902,SP,sim,900.0
100903,SP,não,600.0
100904,SP,sim,2500.0
100905,SP,não,333.0
100906,SP,não,825.0
100907,SP,não,787.0
100908,SP,não,1300.0
100910,SP,sim,562.0
100911,SP,sim,433.0
100912,SP,sim,1233.0
100913,SP,não,1066.0
100914,SP,não,1525.0
100915,SP,sim,2316.0
100916,SP,sim,1925.0
100917,SP,sim,633.0
100918,SP,sim,1183.0
100919,SP,sim,1086.0
100920,SP,não,150.0
100921,SP,sim,433.0
100922,SP,sim,1500.0
100924,SP,não,733.0
100925,SP,sim,628.0
100926,SP,sim,1956.0
100927,SP,não,209.0
100928,SP,não,1000.0
100929,SP,não,800.0
100930,SP,sim,344.0
100931,SP,sim,1500.0
100932,SP,sim,1862.0
100933,SP,sim,993.0
100934,SP,não,379.0
100935,SP,sim,1733.0
100936,SP,sim,1500.0
100937,SP,sim,1366.0
100938,SP,não,1524.0
100939,SP,não,641.0
100940,SP,não,625.0
100941,SP,sim,525.0
100942,SP,sim,850.0
100943,SP,sim,3000.0
100944,SP,sim,400.0
100945,SP,sim,1257.0
100946,SP,sim,476.0
100947,SP,sim,675.0
100948,SP,não,250.0
100949,SP,não,1050.0
100950,SP,não,400.0
100951,SP,não,515.0
100952,SP,não,724.0
100953,SP,não,866.0
100954,SP,sim,666.0
100955,SP,não,574.0
100956,SP,sim,492.0
100957,SP,sim,775.0
100958,SP,sim,300.0
100959,SP,não,383.0
100960,SP,sim,2500.0
100961,SP,sim,775.0
100962,SP,sim,1200.0
100963,SP,não,525.0
100964,SP,sim,1595.0
100965,SP,não,273.0
100966,SP,sim,372.0
100967,SP,sim,2666.0
100968,SP,sim,866.0
100969,SP,sim,2719.0
100972,SP,sim,533.0
100973,SP,sim,981.0
100974,SP,sim,900.0
100975,SP,não,1124.0
100976,SP,sim,1040.0
100977,SP,sim,2408.0
100978,SP,sim,875.0
100979,SP,sim,500.0
100980,SP,sim,800.0
100982,SP,não,228.0
100983,SP,sim,500.0
100984,SP,sim,724.0
100985,SP,sim,1241.0
100986,SP,sim,3625.0
100987,SP,não,1750.0
100988,SP,sim,2666.0
100990,SP,sim,1316.0
100991,SP,sim,1612.0
100992,SP,sim,431.0
100993,SP,sim,1460.0
100994,SP,não,1200.0
100995,SP,não,930.0
100996,SP,sim,1600.0
100997,SP,sim,754.0
100998,SP,sim,1666.0
100999,SP,sim,500.0
101000,SP,sim,1160.0
101001,SP,não,1500.0
101002,SP,não,1000.0
101003,SP,sim,2080.0
101004,SP,sim,1741.0
101005,SP,sim,3700.0
101006,SP,sim,1000.0
101007,SP,sim,1166.0
101008,SP,sim,3100.0
101009,SP,sim,900.0
101010,SP,não,1181.0
101011,SP,sim,1000.0
101012,SP,não,1022.0
101013,SP,sim,13333.0
101015,SP,sim,7500.0
101017,SP,sim,1062.0
101018,SP,não,362.0
101019,SP,não,284.0
101020,SP,sim,362.0
101021,SP,não,416.0
101022,SP,não,433.0
101023,SP,não,1050.0
101024,SP,não,1200.0
101025,SP,sim,1583.0
101027,SP,não,1450.0
101028,SP,sim,2250.0
101029,SP,sim,300.0
101030,SP,não,600.0
101031,SP,sim,400.0
101032,SP,não,1200.0
101033,SP,não,831.0
101034,SP,não,631.0
101035,SP,sim,1666.0
101036,SP,não,2089.0
101037,SP,sim,449.0
101039,SP,sim,566.0
101041,SP,não,724.0
101042,SP,sim,842.0
101043,SP,sim,962.0
101044,SP,sim,2341.0
101045,SP,não,1324.0
101046,SP,não,543.0
101047,SP,sim,966.0
101048,SP,sim,1112.0
101049,SP,não,600.0
101050,SP,não,362.0
101051,SP,não,362.0
101052,SP,não,868.0
101053,SP,sim,466.0
101054,SP,sim,475.0
101055,SP,sim,1902.0
101056,SP,sim,525.0
101057,SP,não,515.0
101058,SP,não,900.0
101059,SP,não,1412.0
101061,SP,sim,80.0
101062,SP,não,862.0
101063,SP,não,724.0
101064,SP,sim,1000.0
101065,SP,sim,1325.0
101066,SP,sim,187.0
101067,SP,sim,4000.0
101068,SP,sim,1032.0
101069,SP,sim,1433.0
101070,SP,sim,1020.0
101071,SP,sim,1266.0
101072,SP,sim,166.0
101073,SP,sim,950.0
101074,SP,sim,1749.0
101075,SP,sim,1000.0
101077,SP,sim,3833.0
101078,SP,sim,666.0
101080,SP,sim,900.0
101081,SP,não,1540.0
101082,SP,não,712.0
101083,SP,não,256.0
101084,SP,sim,534.0
101085,SP,não,300.0
101086,SP,não,214.0
101087,SP,sim,272.0
101088,SP,sim,1075.0
101089,SP,não,787.0
101090,SP,sim,490.0
101091,SP,sim,736.0
101092,SP,não,724.0
101093,SP,sim,465.0
101094,SP,não,1477.0
101095,SP,sim,3300.0
101096,SP,não,1200.0
101097,SP,sim,397.0
101098,SP,sim,2066.0
101099,SP,sim,1925.0
101100,SP,não,1125.0
101101,SP,sim,2150.0
101102,SP,sim,1240.0
101103,SP,sim,2266.0
101104,SP,sim,766.0
101105,SP,sim,2750.0
101106,SP,sim,2000.0
101107,SP,sim,3410.0
101108,SP,sim,2250.0
101109,SP,sim,1032.0
101110,SP,sim,6900.0
101112,SP,sim,833.0
101113,SP,não,2181.0
101114,SP,sim,1183.0
101115,SP,sim,1674.0
101117,SP,sim,2000.0
101118,SP,sim,2883.0
101119,SP,não,1724.0
101120,SP,sim,2862.0
101121,SP,não,4500.0
101122,SP,sim,641.0
101123,SP,não,1448.0
101124,SP,sim,291.0
101125,SP,sim,1287.0
101126,SP,sim,1566.0
101127,SP,sim,482.0
101128,SP,não,3023.0
101129,SP,sim,1000.0
101130,SP,sim,2600.0
101131,SP,sim,1150.0
101132,SP,não,392.0
101134,SP,não,1200.0
101135,SP,não,200.0
101136,SP,sim,1003.0
101137,SP,não,362.0
101138,SP,sim,1200.0
101139,SP,sim,4340.0
101142,SP,sim,1239.0
101143,SP,sim,7500.0
101144,SP,sim,1275.0
101145,SP,sim,866.0
101146,SP,não,549.0
101147,SP,não,2322.0
101149,SP,sim,2741.0
101150,SP,sim,747.0
101151,SP,sim,5050.0
101152,SP,não,724.0
101153,SP,sim,168.0
101154,SP,sim,452.0
101155,SP,sim,552.0
101156,SP,não,1286.0
101157,SP,sim,1900.0
101158,SP,sim,1162.0
101159,SP,não,1137.0
101160,SP,não,724.0
101161,SP,não,1345.0
101166,SP,não,313.0
101167,SP,não,1241.0
101168,SP,sim,537.0
101170,SP,não,850.0
101172,SP,não,793.0
101175,SP,não,557.0
101176,SP,sim,400.0
101177,SP,sim,1474.0
101178,SP,não,714.0
101181,SP,sim,3390.0
101182,SP,não,713.0
101183,SP,não,279.0
101184,SP,não,1187.0
101185,SP,não,408.0
101186,SP,não,2000.0
101187,SP,não,0.0
101188,SP,não,1200.0
101190,SP,não,450.0
101191,SP,não,656.0
101192,SP,não,0.0
101193,SP,sim,285.0
101194,SP,não,1000.0
101195,SP,não,236.0
101196,SP,não,724.0
101197,SP,não,1181.0
101198,SP,não,490.0
101199,SP,sim,1400.0
101200,SP,sim,1000.0
101201,SP,sim,395.0
101202,SP,não,482.0
101203,SP,não,400.0
101204,SP,sim,1330.0
101205,SP,não,600.0
101206,SP,sim,2500.0
101207,SP,não,1500.0
101208,SP,sim,2336.0
101209,SP,não,1487.0
101210,SP,não,724.0
101211,SP,sim,623.0
101212,SP,não,1362.0
101213,SP,não,2000.0
101214,SP,não,2124.0
101215,SP,sim,3833.0
101216,SP,não,57.0
101218,SP,sim,916.0
101219,SP,sim,712.0
101220,SP,não,450.0
101221,SP,sim,1333.0
101222,SP,sim,362.0
101223,SP,sim,920.0
101224,SP,sim,376.0
101225,SP,sim,1875.0
101226,SP,sim,525.0
101227,SP,sim,950.0
101228,SP,sim,1383.0
101229,SP,não,660.0
101230,SP,sim,1000.0
101231,SP,sim,546.0
101232,SP,não,1149.0
101233,SP,sim,115.0
101234,SP,sim,1271.0
101235,SP,sim,931.0
101237,SP,não,805.0
101238,SP,não,400.0
101239,SP,não,1462.0
101240,SP,não,0.0
101241,SP,não,1224.0
101242,SP,não,148.0
101243,SP,não,855.0
101244,SP,não,466.0
101245,SP,não,380.0
101248,SP,não,1474.0
101250,SP,não,808.0
101251,SP,não,160.0
101253,SP,não,500.0
101254,SP,não,320.0
101256,SP,não,325.0
101260,SP,não,560.0
101261,SP,não,220.0
101264,SP,não,520.0
101265,SP,não,2474.0
101268,SP,não,51.0
101269,SP,não,724.0
101270,SP,sim,785.0
101271,SP,não,650.0
101273,SP,sim,837.0
101274,SP,sim,1500.0
101277,SP,sim,700.0
101278,SP,não,106.0
101280,SP,sim,4250.0
101282,SP,não,666.0
101283,SP,sim,3400.0
101284,SP,sim,2500.0
101285,SP,sim,1500.0
101287,SP,sim,1450.0
101288,SP,sim,1033.0
101289,SP,sim,2500.0
101290,SP,sim,1000.0
101291,SP,sim,0.0
101293,SP,sim,2000.0
101294,SP,sim,700.0
101295,SP,sim,635.0
101296,SP,não,700.0
101297,SP,sim,1500.0
101298,SP,sim,1300.0
101300,SP,não,433.0
101302,SP,não,1133.0
101303,SP,sim,1666.0
101304,SP,sim,612.0
101305,SP,não,524.0
101307,SP,sim,830.0
101308,SP,não,639.0
101309,SP,sim,241.0
101310,SP,sim,450.0
101311,SP,sim,300.0
101313,SP,sim,750.0
101314,SP,sim,1133.0
101315,SP,sim,766.0
101317,SP,sim,413.0
101321,SP,sim,346.0
101322,SP,não,400.0
101323,SP,não,186.0
101324,SP,sim,950.0
101325,SP,sim,600.0
101326,SP,sim,762.0
101329,SP,sim,2300.0
101331,SP,sim,595.0
101332,SP,não,725.0
101333,SP,sim,1333.0
101334,SP,sim,438.0
101337,SP,sim,700.0
101338,SP,não,1325.0
101339,SP,não,1650.0
101340,SP,sim,1833.0
101341,SP,sim,916.0
101342,SP,sim,727.0
101343,SP,não,1500.0
101346,SP,sim,4025.0
101350,SP,sim,7000.0
101351,SP,sim,4666.0
101352,SP,sim,1100.0
101354,SP,sim,5600.0
101355,SP,sim,8000.0
101356,SP,não,1244.0
101357,SP,sim,1333.0
101358,SP,não,1287.0
101359,SP,sim,2672.0
101361,SP,não,362.0
101363,SP,não,2000.0
101364,SP,sim,1166.0
101366,SP,sim,1500.0
101367,SP,não,1474.0
101368,SP,não,1955.0
101369,SP,sim,1862.0
101370,SP,não,1300.0
101371,SP,sim,1800.0
101373,SP,não,962.0
101374,SP,sim,666.0
101375,SP,não,2800.0
101376,SP,sim,3000.0
101377,SP,sim,4100.0
101378,SP,não,1100.0
101379,SP,sim,2833.0
101387,SP,sim,733.0
101388,SP,não,1580.0
101389,SP,não,1666.0
101392,SP,sim,3600.0
101393,SP,sim,2250.0
101394,SP,sim,7000.0
101395,SP,sim,2800.0
101398,SP,sim,2650.0
101400,SP,sim,12000.0
101402,SP,sim,5900.0
101403,SP,não,1000.0
101404,SP,sim,1500.0
101405,SP,sim,5000.0
101406,SP,sim,4000.0
101407,SP,sim,1025.0
101408,SP,sim,636.0
101409,SP,não,733.0
101411,SP,não,79.0
101412,SP,sim,1600.0
101413,SP,sim,700.0
101414,SP,sim,942.0
101415,SP,sim,1000.0
101416,SP,não,1183.0
101418,SP,sim,380.0
101419,SP,sim,1800.0
101420,SP,não,724.0
101421,SP,sim,966.0
101423,SP,não,0.0
101424,SP,não,1087.0
101425,SP,sim,1600.0
101426,SP,não,862.0
101427,SP,não,30.0
101428,SP,sim,1233.0
101429,SP,não,1066.0
101430,SP,não,1700.0
101431,SP,não,500.0
101432,SP,não,1400.0
101433,SP,não,1220.0
101435,SP,sim,0.0
101436,SP,não,1210.0
101437,SP,sim,362.0
101439,SP,não,3316.0
101441,SP,não,48.0
101442,SP,sim,1587.0
101443,SP,sim,1620.0
101444,SP,sim,1183.0
101445,SP,não,215.0
101446,SP,não,724.0
101447,SP,não,550.0
101448,SP,não,280.0
101449,SP,sim,1129.0
101450,SP,sim,1241.0
101452,SP,sim,633.0
101453,SP,não,1251.0
101454,SP,sim,707.0
101456,SP,sim,850.0
101457,SP,sim,1100.0
101458,SP,sim,1175.0
101459,SP,não,362.0
101460,SP,não,1550.0
101461,SP,sim,1905.0
101463,SP,sim,445.0
101464,SP,sim,500.0
101465,SP,sim,509.0
101466,SP,sim,250.0
101467,SP,não,481.0
101468,SP,não,1136.0
101470,SP,não,2500.0
101472,SP,não,600.0
101473,SP,sim,538.0
101474,SP,não,448.0
101475,SP,não,1266.0
101476,SP,sim,747.0
101477,SP,não,750.0
101480,SP,não,0.0
101481,SP,não,1194.0
101484,SP,não,1083.0
101491,SP,sim,375.0
101492,SP,não,912.0
101493,SP,sim,1880.0
101494,SP,sim,748.0
101495,SP,sim,666.0
101496,SP,não,533.0
101497,SP,sim,1862.0
101499,SP,não,400.0
101500,SP,sim,698.0
101501,SP,não,955.0
101502,SP,não,325.0
101503,SP,não,910.0
101504,SP,não,962.0
101506,SP,não,1100.0
101507,SP,não,1788.0
101508,SP,sim,790.0
101509,SP,sim,821.0
101510,SP,não,362.0
101513,SP,sim,1012.0
101514,SP,não,181.0
101515,SP,sim,650.0
101517,SP,não,100.0
101518,SP,sim,3396.0
101519,SP,sim,250.0
101521,SP,sim,231.0
101522,SP,sim,1086.0
101523,SP,sim,1466.0
101525,SP,sim,1240.0
101526,SP,sim,756.0
101528,SP,sim,1484.0
101529,SP,sim,1000.0
101530,SP,sim,1675.0
101531,SP,sim,856.0
101532,SP,sim,1079.0
101534,SP,sim,1624.0
101536,SP,sim,1206.0
101537,SP,sim,899.0
101538,SP,sim,2400.0
101539,SP,não,818.0
101540,SP,sim,965.0
101541,SP,sim,496.0
101542,SP,sim,2413.0
101543,SP,sim,1250.0
101545,SP,sim,1989.0
101546,SP,sim,1574.0
101548,SP,sim,1668.0
101549,SP,sim,438.0
101550,SP,não,874.0
101551,SP,sim,1416.0
101552,SP,não,2000.0
101553,SP,não,2850.0
101554,SP,sim,538.0
101555,SP,não,1200.0
101556,SP,sim,2406.0
101558,SP,sim,5000.0
101559,SP,sim,1100.0
101560,SP,sim,1341.0
101561,SP,sim,1600.0
101562,SP,sim,1210.0
101563,SP,sim,0.0
101566,SP,não,900.0
101568,SP,sim,1200.0
101569,SP,sim,1465.0
101570,SP,sim,1875.0
101571,SP,sim,936.0
101572,SP,não,724.0
101573,SP,sim,781.0
101574,SP,sim,1366.0
101575,SP,não,990.0
101576,SP,sim,1856.0
101577,SP,sim,4400.0
101578,SP,sim,410.0
101580,SP,sim,1340.0
101581,SP,sim,373.0
101582,SP,não,724.0
101583,SP,sim,800.0
101585,SP,sim,1600.0
101586,SP,não,221.0
101588,SP,sim,600.0
101589,SP,sim,2725.0
101590,SP,sim,1649.0
101592,SP,não,371.0
101601,SP,sim,405.0
101604,SP,sim,283.0
101608,SP,não,724.0
101609,SP,sim,416.0
101613,SP,não,574.0
101615,SP,sim,2500.0
101617,SP,sim,842.0
101618,SP,sim,1633.0
101619,SP,sim,600.0
101620,SP,sim,1684.0
101621,SP,sim,499.0
101623,SP,sim,3966.0
101624,SP,sim,633.0
101626,SP,sim,1250.0
101628,SP,sim,502.0
101629,SP,sim,685.0
101630,SP,não,1574.0
101632,SP,não,362.0
101633,SP,não,1574.0
101634,SP,não,241.0
101635,SP,sim,2400.0
101636,SP,sim,875.0
101637,SP,sim,1043.0
101639,SP,sim,433.0
101642,SP,sim,1300.0
101643,SP,sim,1086.0
101644,SP,sim,2250.0
101646,SP,sim,955.0
101647,SP,sim,1500.0
101650,SP,sim,1333.0
101651,SP,sim,3466.0
101652,SP,sim,4050.0
101653,SP,sim,870.0
101655,SP,não,724.0
101657,SP,sim,500.0
101658,SP,sim,1200.0
101659,SP,sim,620.0
101660,SP,sim,504.0
101661,SP,sim,724.0
101662,SP,sim,950.0
101663,SP,sim,2225.0
101664,SP,não,207.0
101665,SP,sim,866.0
101666,SP,sim,333.0
101668,SP,sim,1500.0
101669,SP,sim,729.0
101671,SP,não,1448.0
101672,SP,não,400.0
101673,SP,sim,1114.0
101675,SP,não,1448.0
101676,SP,não,519.0
101688,SP,sim,639.0
101689,SP,não,600.0
101690,SP,não,1390.0
101691,SP,não,600.0
101713,SP,sim,875.0
101719,SP,sim,2800.0
